seqname,tax_id,species_name
S003258344,1114861,Flavobacterium collinsii
S003258350,1114867,Flavobacterium plurextorum
S003258353,1114870,Flavobacterium branchiarum
S003258356,1114873,Flavobacterium tructae
S003258357,1114874,Flavobacterium piscis
S003258358,1114875,Flavobacterium branchiicola
S003258367,1117041,Effusibacillus consociatus
S003258393,1117706,Vibrio aestivus
S003258395,1117707,Vibrio quintilis
S003258421,1118202,Cruoricaptor ignavus
S003258439,1122256,Arenimonas subflava
S003258472,1123687,Lacticaseibacillus porcinae
S003258742,1131567,Undibacterium squillarum
S003258744,1132659,Rhizobium alvei
S003258745,1133364,Paenibacillus vulneris
S003258803,1144477,Pseudophaeobacter leonis
S003258846,323423,Limnohabitans curvus
S003259098,1142239,Streptomyces yaanensis
S003259286,1143711,Paenibacillus frigoriresistens
S003259287,1070872,Kineococcus glutinatus
S003259420,1144748,Kangiella sediminilitoris
S003259430,1144617,Castellaniella hirudinis
S003259533,1144750,Olleya namhaensis
S003259576,1141845,Dokdonella kunshanensis
S003259739,1150369,Pseudoxanthobacter liyangensis
S003259753,1150368,Sinomicrobium oceani
S003259796,1137284,Marinomonas fungiae
S003259940,1141874,Streptomyces hoynatensis
S003260190,697197,Methylothermus subterraneus
S003260254,768533,Chelativorans composti
S003260357,796573,Paenibacillus relictisesami
S003260360,797535,Advenella faeciporci
S003260372,907778,Roseomonas musae
S003260397,686226,Bartonella jaculi
S003260400,686223,Bartonella callosciuri
S003260401,931097,Bartonella pachyuromydis
S003260403,686234,Bartonella acomydis
S003260459,944671,Lacticaseibacillus nasuensis
S003260563,1096243,Idiomarina piscisalsi
S003260664,1004901,Gordonia iterans
S003260695,1017177,Gluconacetobacter tumulicola
S003260697,1017181,Gluconacetobacter asukensis
S003261561,1584,Lactobacillus delbrueckii
S003261638,1076124,Phytohabitans flavus
S003261639,1076125,Phytohabitans rumicis
S003261640,1076126,Phytohabitans houttuyneae
S003261641,1076330,Amphibacillus indicireducens
S003261653,1080073,Actinoallomurus liliacearum
S003261654,1080074,Actinoallomurus vinaceus
S003261741,1095025,Demequina flava
S003261742,1095026,Demequina sediminicola
S003261769,1099794,Portibacter lacus
S003261783,1499,Ruminiclostridium josui
S003261863,1111760,Streptococcus troglodytae
S003262153,1377,Aerococcus viridans
S003262271,28901,Salmonella enterica
S003262516,2124,Metamycoplasma salivarium
S003262570,114885,Mycoplasmopsis maculosa
S003262571,92406,Metamycoplasma spumans
S003262574,29561,Mycoplasmopsis meleagridis
S003262575,76630,Mycoplasmopsis iners
S003262582,171279,Mycoplasmopsis anatis
S003262584,2117,Mycoplasmopsis lipophila
S003262585,2107,Mycoplasmopsis pulmonis
S003262643,55197,Flavobacterium branchiophilum
S003262751,966,Oceanospirillum linum
S003262789,28230,Carnobacterium alterfunditum
S003262792,13076,Globicatella sanguinis
S003262920,1015,Bergeyella zoohelcum
S003263001,1002,Hugenholtzia roseola
S003263050,110321,Ensifer medicae
S003263057,334122,Spiroplasma leucomae
S003263669,200413,Moraxella oblonga
S003263681,1570,Halobacillus halophilus
S003263685,220686,Neobacillus vireti
S003263689,213680,Ancalomicrobium adetum
S003263730,537,Iodobacter fluviatilis
S003263742,120107,Sphingobium cloacae
S003264726,1125967,Brevibacillus fulvus
S003264745,1128113,Algimonas porphyrae
S003264901,1137273,Lysobacter oligotrophicus
S003264902,1137799,Endozoicomonas numazuensis
S003264940,1137780,Polaribacter porphyrae
S003264961,1138585,Sediminihabitans luteus
S003264963,1138587,Paraoerskovia sediminicola
S003265113,1193105,Halarchaeum grantii
S003265167,1151742,Lactococcus taiwanensis
S003276898,754435,Aureicoccus marinus
S003276953,1037362,Pelagimonas phthalicica
S003277046,1114878,Geobacter luticola
S003277051,1133319,Bacteroides reticulotermitis
S003277114,1165507,Luteimonas vadosa
S003277148,1173082,Devosia submarina
S003277151,1173085,Paenibacillus profundus
S003277604,555500,Galbibacter marinus
S003277636,694059,Thermoanaerobacter pentosaceus
S003277650,1054033,Pseudarcobacter venerupis
S003277697,2262,Pyrococcus woesei
S003277698,83262,Mycobacterium immunogenum
S003277700,66851,Methanobrevibacter oralis
S003277701,2181,Methanothermus sociabilis
S003277703,2082,Syntrophomonas bryantii
S003277708,219742,Psychrobacter adeliensis
S003277782,1146892,Falsirhodobacter halotolerans
S003277800,1150112,Myroides guanonis
S003277885,1165102,Fluviimonas pallidilutea
S003277910,1173101,Methylomonas paludis
S003277977,990144,Providencia thailandensis
S003277978,990143,Enterobacter siamensis
S003278176,1004583,Neoscardovia arbecensis
S003278245,1203599,Mycobacterium intracellulare
S003278252,1028750,Photobacterium aestuarii
S003278541,1078469,Sphingorhabdus planktonica
S003278890,363853,Chryseobacterium ginsengisoli
S003278894,1159017,Idiomarina indica
S003278895,1159016,Myroides aquimaris
S003278936,1157987,Paenalcaligenes hermetiae
S003279234,1158459,Kosakonia sacchari
S003279359,1144553,Nonomuraea solani
S003279360,1144548,Micromonospora phaseoli
S003279851,1069827,Listeria fleischmannii
S003279861,1142134,Allokutzneria multivorans
S003279873,1166683,Rhizobium cauense
S003279965,1144680,Luteolibacter yonseiensis
S003279966,1144682,Prosthecobacter algae
S003280041,1165689,Mesorhizobium qingshengii
S003280072,1150371,Streptomyces phytohabitans
S003280156,1150776,Winogradskyella multivorans
S003280377,1155689,Psychroflexus salarius
S003280390,1155722,Roseovarius litoreus
S003280511,1288027,Arcticibacter svalbardensis
S003280531,1156355,Paenibacillus taihuensis
S003280749,1156576,Marinococcus tarijensis
S003280984,1157490,Tumebacillus flagellatus
S003280985,1157498,Micromonospora fiedleri
S003281053,1156618,Winogradskyella litorisediminis
S003281058,1004326,Vibrio mexicanus
S003281073,1004322,Vibrio crosai
S003283519,1162966,Naasia aerilata
S003283520,1162967,Diaminobutyricimonas aerilata
S003283521,1162970,Homoserinimonas aerilata
S003283522,1162969,Rudaibacter terrae
S003283524,1162965,Angustibacter aerolatus
S003283525,1162670,Algivirga pacifica
S003283527,1159327,Pontimonas salivibrio
S003283535,1162633,Weissella diestrammenae
S003283563,1155073,Enterococcus diestrammenae
S003283564,1162632,Gibbsiella dentisursi
S003283986,1166323,Sphingomonas carotinifaciens
S003284646,1166337,Sphingomonas jatrophae
S003285327,1166478,Carboxylicivirga mesophila
S003285328,1166481,Paramoritella sediminis
S003285331,1166480,Neptunomonas acidivorans
S003285367,1168171,Aquibacillus albus
S003285427,1170456,Flaviramulus aquimarinus
S003285961,1169913,Vulcaniibacterium thermophilum
S003286531,2718,Cardiobacterium hominis
S003286534,489138,Halarchaeum acidiphilum
S003286535,489911,Halarchaeum rubridurum
S003286536,489912,Halarchaeum salinum
S003286537,489913,Halarchaeum nitratireducens
S003286538,634126,Paenibacillus xylanisolvens
S003286608,1076592,Acetobacter papayae
S003286610,1076594,Acetobacter okinawensis
S003286612,1076596,Acetobacter persici
S003286659,1110546,Veillonella tobetsuensis
S003286669,1125964,Limimaricola cinnabarinus
S003286672,1129792,Weissella oryzae
S003286673,1130080,Alkalibacterium gilvum
S003286805,410,Methylobacterium brachythecii
S003286839,1206817,Rhizobium paknamense
S003286884,1304270,Salinisphaera japonica
S003286931,1213861,Actinocrispum wychmicini
S003286934,1214924,Rhizobium lemnae
S003286935,1214925,Streptomyces chumphonensis
S003286972,1217282,Parabacteroides faecis
S003287481,551987,Duganella sacchari
S003287681,698647,Aquamicrobium aestuarii
S003287682,718191,Litoribacillus peritrichatus
S003287717,1129133,Sphingopyxis italica
S003287739,1017354,Rubrobacter bracarensis
S003287748,1157300,Pontibacter odishensis
S003287795,1175486,Nocardioides albertanoniae
S003287844,1185412,Vallitalea guaymasensis
S003287845,1187066,Alkalispirochaeta sphaeroplastigenens
S003287848,1187080,Cecembia calidifontis
S003287854,1191678,Rhizobium endolithicum
S003288133,1236046,Mesotoga infera
S003288134,1193621,Vogesella alkaliphila
S003288146,44574,Nitrosomonas communis
S003288165,1280832,Ruegeria mediterranea
S003288168,1280831,Ruegeria litorea
S003288170,29311,Mycobacterium haemophilum
S003288197,1210932,Rhizobium ipomoeae
S003288319,47959,Annwoodia aquaesulis
S003288392,1225769,Paludibacterium paludis
S003288397,1226301,Caballeronia terrestris
S003288398,326475,Caballeronia telluris
S003288434,910939,Streptococcus hongkongensis
S003288481,1386098,Actinotalea ferrariae
S003288537,1002795,Pectinatus sottacetonis
S003289064,1007099,Pseudomonas kuykendallii
S003289464,1194079,Streptomyces chilikensis
S003289573,1193278,Corallincola platygyrae
S003289866,1117703,Novosphingobium aquaticum
S003289962,1147123,Caloramator quimbayensis
S003290740,1206749,Nitrolancea hollandica
S003290741,1166257,Pleomorphomonas diazotrophica
S003290745,1166073,Aureimonas jatrophae
S003290746,1166078,Aureimonas phyllosphaerae
S003290749,1216932,Clostridium bornimense
S003290753,1164594,Massilia yuzhufengensis
S003290754,1224302,Undibacterium terreum
S003290832,29488,Photorhabdus noenieputensis
S003290833,1157309,Luteolibacter cuticulihirudinis
S003290899,1181840,Desulfohalophilus alkaliarsenatis
S003290970,1186196,Natrinema salaciae
S003291140,1204385,Litorilinea aerophila
S003291349,1196083,Snodgrassella alvi
S003291669,1219382,Acinetobacter nectaris
S003291678,1219383,Acinetobacter boissieri
S003291899,1169025,Streptomyces pratensis
S003292022,1173585,Ruegeria arenilitoris
S003292096,1197717,Cloacibacillus porcorum
S003292113,1181885,Pseudonocardia nantongensis
S003292114,1181879,Amycolatopsis jiangsuensis
S003292117,1181882,Glycomyces phytohabitans
S003292118,1181883,Kineococcus endophyticus
S003292119,1181884,Modestobacter roseus
S003292120,1181887,Streptomyces halophytocola
S003292121,1181886,Saccharopolyspora dendranthemae
S003292154,1181891,Paenibacillus macerans
S003292155,1173586,Shewanella litorisediminis
S003298351,1198454,Aureimonas ferruginea
S003298352,1198455,Aureimonas rubiginis
S003298632,1191371,Pedobacter rivuli
S003298788,1401027,Flavobacterium limnosediminis
S003298894,1197477,Mangrovimonas yunxiaonensis
S003298895,1194167,Alcanivorax gelatiniphagus
S003298916,1194168,Comamonas jiangduensis
S003299036,1195760,Wenyingzhuangia marina
S003299037,1195763,Photobacterium aquae
S003299040,1195759,Colwellia aquaemaris
S003299157,743699,Xanthomonas dyei
S003299159,1196019,Mucilaginibacter defluvii
S003299160,1196020,Mucilaginibacter puniceus
S003299578,1197874,Maribacter thermophilus
S003299678,1199156,Hirschia litorea
S003299684,1198324,Halopelagius fulvigenes
S003299695,1211118,Flavobacterium arsenitoxidans
S003300432,1196353,Streptomyces wuyuanensis
S003300504,1177712,Komagataeibacter medellinensis
S003300944,1204554,Sphingobacterium caeni
S003301074,1038014,Aquimarina amphilecti
S003301075,1206816,Maribacter vaceletii
S003301076,1206753,Maribacter spongiicola
S003301171,1204512,Flavobacterium hauense
S003301197,1206892,Streptomyces mangrovi
S003301234,1206336,Puniceibacterium antarcticum
S003301281,1215925,Nocardia bhagyanarayanae
S003301402,1217546,Streptosporangium terrae
S003301491,1211325,Paenibacillus xanthinilyticus
S003301492,1211323,Deinococcus carri
S003301493,1211327,Spirosoma metallicum
S003301494,1211322,Deinococcus metallilatus
S003301495,1211324,Mucilaginibacter carri
S003301507,1210524,Thalassococcus lentus
S003301752,1211819,Holdemania massiliensis
S003301761,1211813,Alistipes ihumii
S003301785,1191699,Bacillus oryziterrae
S003301984,1214604,Tumebacillus algifaecis
S003302002,1214928,Thermus tengchongensis
S003302052,1215031,Neobacillus thermocopriae
S003302053,1215032,Sinirhodobacter ferrireducens
S003302453,1214787,Paracoccus sediminis
S003302646,1226327,Acinetobacter kookii
S003302667,1216947,Chryseobacterium ginsengiterrae
S003302736,1217274,Asticcacaulis solisilvae
S003302944,1210400,Nocardioides marinquilinus
S003303181,1220182,Winogradskyella litoriviva
S003303217,1216062,Desulfohalotomaculum tongense
S003303455,1202713,Paenalcaligenes suwonensis
S003303796,1221996,Quasibacillus thermotolerans
S003303905,1224511,Noviherbaspirillum suwonense
S003303907,1224513,Roseomonas aerophila
S003303929,1222016,Caldicellulosiruptor changbaiensis
S003304134,1225127,Klenkia taihuensis
S003304363,1211136,Paraglaciecola oceanifecundans
S003304557,1216297,Virgibacillus natechei
S003304674,1218801,Kordia antarctica
S003304958,1005665,Kosakonia oryzendophytica
S003304960,1005667,Kosakonia oryziphila
S003305118,1117702,Novosphingobium fuchskuhlense
S003305197,1182444,Fulvitalea axinellae
S003305198,1182451,Aureivirga marina
S003305336,992289,Flavobacterium nitratireducens
S003305337,992290,Albirhodobacter marinus
S003305375,129338,Geobacillus subterraneus
S003305379,1155475,Rhodovulum salis
S003305380,1155476,Erythrobacter odishensis
S003305548,92172,Vibrio aerogenes
S003305871,915472,Pseudomonas nitritireducens
S003305872,1079109,Rhizobium tarimense
S003312101,71657,Lonsdalea populi
S003312204,1141846,Fontibacter ferrireducens
S003312205,1176537,Olivibacter ginsenosidimutans
S003312207,1176532,Flavobacterium hankyongi
S003312210,1176538,Roseomonas sediminicola
S003312211,1176534,Lysobacter sediminicola
S003312212,1176535,Lysobacter hankyongensis
S003312655,44255,Bradyrhizobium oligotrophicum
S003312659,1184706,Micromonospora sonneratiae
S003312966,1187081,Mucilaginibacter aquaedulcis
S003313068,1189126,Paraburkholderia eburnea
S003313110,1170224,Caldicoprobacter guelmensis
S003313114,1175514,Nevskia aquatilis
S003313115,1175516,Nevskia persephonica
S003313206,1178482,Halomonas huangheensis
S003313234,1172621,Conyzicola lurida
S003313238,1172614,Paenibacillus hemerocallicola
S003313246,1172610,Allohumibacter endophyticus
S003313400,1172368,Halomonas malpeensis
S003313422,1173582,Mariniflexile jejuense
S003313423,1173583,Mucilaginibacter sabulilitoris
S003313424,1173584,Aliiroseovarius sediminilitoris
S003313555,1176194,Wangella harbinensis
S003313556,1176198,Streptomyces harbinensis
S003313625,1173107,Lysinibacillus tabacifolii
S003313686,1167637,Gillisia marina
S003313711,1185415,Micromonospora wenchangensis
S003313757,1176697,Oceanirhabdus sediminicola
S003313779,1176646,Sphingomonas daechungensis
S003313780,1176648,Planomicrobium soli
S003313798,1173995,Parvularcula dongshanensis
S003313808,1177574,Prevotella jejuni
S003313870,1177826,Ferrimonas pelagia
S003313873,1178778,Maribacter cobaltidurans
S003314256,1179467,Hazenella coriacea
S003314916,1179743,Pontibacter ramchanderi
S003314941,69224,Erwinia psidii
S003314966,1182597,Micromonospora mangrovi
S003314984,1182603,Micromonospora ovatispora
S003315010,1185766,Thioclava dalianensis
S003315011,1185767,Zunongwangia atlantica
S003315097,1184153,Gryllotalpicola reticulitermitis
S003315116,1187856,Pseudonocardia salamisensis
S003315119,1187859,Streptomyces karpasiensis
S003315121,1187852,Methylobacterium tarhaniae
S003315124,1189325,Oceanicella actignis
S003315443,1193620,Niveibacterium umoris
S003315447,1193626,Cellvibrio diazotrophicus
S003315448,1193682,Actinokineospora bangkokensis
S003315449,1193683,Streptosporangium jomthongense
S003315610,1178515,Paenibacillus swuensis
S003315611,1178516,Spirosoma montaniterrae
S003315659,1182568,Deinococcus puniceus
S003315662,1182571,Deinococcus swuensis
S003316210,768534,Sphingobacterium thermophilum
S003316300,1185843,Desulfatitalea tepidiphila
S003316469,1188745,Nonomuraea thailandensis
S003555185,489632,Pseudomonas chengduensis
S003606492,1244513,Luteimonas huabeiensis
S003609826,1125965,Brevundimonas abyssalis
S003609827,1125966,Polycladomyces abyssicola
S003610178,1212662,Amphibacillus iburiensis
S003610185,1227734,Streptomyces abietis
S003610197,1232219,Halococcus agarilyticus
S003610273,1246864,Sulfitobacter porphyrae
S003610430,271155,Flavobacterium antarcticum
S003611069,996115,Ruegeria intermedia
S003611095,657012,Halomonas cibimaris
S003611110,747645,Adlercreutzia caecicola
S003611306,1137990,Geodermatophilus arenarius
S003611307,1137991,Geodermatophilus siccatus
S003611400,1190417,Geodermatophilus telluris
S003611538,1219257,Sphingomonas canadensis
S003611585,1194427,Vibrio toranzoniae
S003611677,1231134,Rhodovulum viride
S003611715,1237076,Flavobacterium oryzae
S003611769,1244895,Hymenobacter paludis
S003611770,1245458,Halostagnicola bangensis
S003611896,1256514,Novosphingobium arvoryzae
S003611898,870481,Snuella lapsa
S003611899,870482,Algibacter pectinivorans
S003611901,870484,Nonlabens agnitus
S003611902,870485,Aquimarina addita
S003611903,870486,Flavivirga amylovorans
S003611904,870487,Flavivirga jejuensis
S003611905,870480,Zobellella aerophila
S003611921,877384,Pseudohoeflea suaedae
S003612028,933940,Streptomyces glycovorans
S003612029,933941,Streptomyces xishensis
